x>y-y>x,10000,2feat
0,-26.666754281394574,-85.25721715580295
0,92.91696700457516,67.75871517970069
0,46.42087765261172,-20.53253318946382
1,-81.18150908172916,43.27039097683743
0,49.06397679328518,-11.503026079199756
0,51.0403871309926,-44.32492794787337
1,-82.15313621707651,-72.79401484958687
0,27.60735764952244,-66.52185163768945
1,-72.97522784323206,43.00531547223926
0,70.54064866784915,-89.06306218989766
0,66.71968151002153,-0.7869178621588588
0,81.7688340217972,-49.35819672606683
1,34.442148485935206,51.30954616133556
0,85.83225820291298,-94.27405360283434
1,-68.7626267526009,38.77851906026672
0,77.25290255601323,-56.347107952743116
0,21.388712356090608,-22.024079567998328
0,43.09034924303933,12.227872810757276
0,34.27077352627259,24.95578953646809
1,10.667547670691135,51.50465679242512
1,18.18202091403076,28.18224221833384
0,15.242371617196397,7.322696636235065
1,-89.21832390770055,-86.90019211078884
1,-53.0541326253015,43.5525759276577
0,87.35352669718131,-96.31331922008155
1,12.639367682984442,17.263696036030524
1,11.587092308135766,90.76425186959591
0,7.636685924258842,-48.839806271645614
0,63.45261248027049,-1.7572530340113985
0,47.17710375009452,17.681868669488935
1,-67.95035920377947,-50.700847754373804
1,-75.15162118404102,45.6448466337317
1,-33.30478445717702,80.35537873267765
1,-72.39941215681797,30.6509009057213
0,94.34708681505938,-26.5667797688631
0,37.738992473979465,-88.45244239132737
0,88.13028546490406,-53.275680690733516
1,-37.17564233428297,90.42041235794727
0,99.47285650712752,-37.94899092531905
1,7.83326268021294,39.887850378210885
0,82.75488992156858,-27.636322628668026
1,78.92525266552559,86.48830830970428
0,-20.946219923888563,-58.790721716382286
1,-20.186290404623563,29.86550172037613
0,-70.31161448316988,-90.02351171293736
1,53.36841450236915,82.268341219396
1,-56.228191402186226,-16.985924379483677
1,54.165795091903846,59.75579534153002
0,50.062666396710455,-89.75807443871437
1,-2.6164520669667297,29.34395669524855
0,63.725286795563676,2.2490961508087537
0,-6.703854780008726,-86.4738394318643
0,13.138589017379516,4.632729784960361
0,-22.3476129926117,-69.35353529915196
0,48.556607049482466,-28.64849194340347
0,8.370767626001708,5.150507796066364
1,-10.077198479776953,40.99194019033959
0,7.725677504110152,-82.45402555701462
0,-9.349057165921494,-15.695822429097817
1,-62.28057780932366,-53.6617609157501
1,-58.54786689852895,-14.263182040527084
0,22.042220885323346,-76.7492955356152
1,-60.68116361331719,85.20955258391862
1,-91.19955099942545,11.17239070879154
1,-80.82145981060931,18.625913909160488
0,39.56154542568754,32.69282835280032
0,-40.8752143128547,-65.89511111958043
1,13.902005481292193,34.602305863366496
0,47.74531575538634,-63.94080773302511
0,-41.33427128573628,-60.761867884485255
0,29.492384130158,-99.9275438710781
0,67.91569232805213,-24.95522255088052
0,-16.075605105047302,-74.29493539530958
1,61.51066230163508,82.16931958036255
0,91.10369625695321,-35.31943058187301
0,94.40958179187919,-95.5797820173605
1,-77.21041800149892,46.47233620077296
1,52.35614378840583,54.55282883752105
1,-73.17845556832843,-64.35148648560742
0,13.030273484227365,-56.67578298728897
0,50.30848682919137,-11.783137206349267
0,-24.788318139910672,-28.891664555325164
1,-81.40106095417461,-34.103261707987514
0,37.608466530134734,14.823986281774012
1,-72.0633766382274,73.23427084546083
1,75.16054662544371,76.15819525009545
1,-38.076724974219985,33.82361580370531
0,-8.413357052102839,-17.52726957317337
0,88.4036617681684,-13.83062395121435
1,-96.5662069742728,92.20071215962281
0,-40.95788358999635,-77.98326252951888
1,-21.276249317591308,10.497015494791427
0,91.10938350049241,58.10754594768969
1,-4.891895523062487,52.39863729974553
0,21.083732440899496,-23.54455305514429
1,-37.27574953419997,13.42323631810261
0,68.58971922869668,-59.31753924367516
1,29.55482425129253,31.82161088369503
0,-64.21806080343634,-64.60413103827528
0,88.3275995795768,3.6012760391453895
0,61.50819124196565,17.946094476778327
0,97.2767538062989,33.36667854080261
0,43.4458997235931,-87.01007188161758
0,92.35714501311111,-2.7108148022837497
1,-13.916197829901392,97.16237441348022
0,18.76119064872428,-73.276947446534
1,-10.123593478113406,75.52528802331926
1,-42.10624878669549,-32.18952361744067
1,13.612660917846782,62.969957452479264
0,66.08952806838519,27.18539105447178
1,16.717155785646256,32.65497147184388
0,78.560044174197,72.16365218844857
0,-17.41921207716797,-26.861395016090043
0,48.99724372626454,-50.41144726595468
0,67.46283066512134,-57.647800731394995
1,-34.10286446387471,31.407771612633496
1,-85.70902100558024,95.72630467464461
0,30.244810491598344,-29.162874581292257
1,-74.61132599350313,36.190493115609854
0,-17.731042983934415,-63.566557424755544
1,-52.11035813987013,-0.8223441665499394
0,-61.39975487636884,-64.50533526368523
0,65.59152272512742,-58.974520050920276
1,-49.151955108305636,47.327397904724904
0,60.40469286579625,-46.51715297445309
0,95.16335264637397,78.05939911244803
1,32.92062683697296,69.30587935174864
1,72.8025583861579,78.39088876772621
1,-58.203804768605785,4.691813343200366
1,-64.65535723156412,-42.61983598463666
1,71.02886253589111,83.49322000464062
1,-53.201251650341284,-4.319142160440137
0,-5.465756106944525,-28.38988861225991
1,-62.739939749621755,25.86810432423951
1,15.759510760679632,21.242965480219752
0,18.46639792868281,-61.80716274680527
0,8.466746869599433,4.110528528089247
1,-45.20622429849923,-43.79887914867129
0,55.9180832692702,54.90357880259435
0,-1.0608853356678765,-84.72175457851527
1,5.782917947111187,86.40516470203147
0,28.339308799288403,-63.71789361754834
0,37.715012387558744,-90.39942923711325
0,88.20111479008642,42.13384050827483
1,-30.3520165205355,56.37388432441443
1,-62.131585700541606,88.71833478471873
1,8.611861580007329,90.9733545863759
0,-44.096724457714686,-69.86165323201803
0,-23.28907219602263,-72.88852596160152
0,53.577234884990446,-2.350364876845674
0,82.34809181617874,-93.11870269165397
1,-46.0786567158151,67.63699540503583
1,-8.861713302893406,57.17244613491485
0,85.86978966542333,73.98603890345825
1,-81.93316508099676,-43.16540728083533
1,-87.77362444590659,2.9891555977534097
1,-96.30389904265742,1.090493940792058
0,-73.91511921100317,-85.09697912603849
0,65.45290446247293,-32.22029610155856
0,63.63148626121233,18.01631224122025
0,-38.59321112367957,-90.91292173327604
0,77.37023423016643,-33.3499593833581
1,-9.010424540170007,73.97426160957795
1,-54.899261339600834,-5.8901659057464
0,-30.949102641308627,-50.038288770833184
1,-65.02694020231776,18.884458495951478
1,18.70693957010434,74.54813314843838
1,-38.9746330418492,19.39332521272172
0,97.00277680653548,-83.30717033048035
0,42.38264783532287,3.142054327532719
0,98.38302065288715,-93.56335513838137
1,-32.61560454224828,6.041761411691127
0,-11.468177153456736,-37.934710651103785
1,-38.39523320779292,-17.438123017534934
1,-37.915877112796935,31.117535903260176
1,28.806315190971418,87.87883120765812
1,46.43058254234444,98.32467104981225
0,32.21949617808707,-79.91093735160305
0,50.933667295675406,-5.098597288517894
0,57.18249292135914,17.89378107342425
0,75.64758022688517,-6.3530886970711435
1,-5.924612533701577,98.43638541846212
1,-6.391992559550204,70.3749561050519
0,-3.0371229015829044,-78.13683056983938
1,-90.83374187149988,-3.922385718420813
0,-26.514488106663364,-33.78522820975087
1,-26.716016130268287,21.25809906675991
0,65.23020743911661,-48.63788987292861
1,-78.458585183016,38.938678370785965
1,65.85557601688723,93.4604497144629
0,-25.960978762971394,-92.11215452335337
0,55.78531729608659,40.568054524069254
0,65.46584534626447,-7.830109099542398
1,26.635958168324407,74.43754928147803
1,3.325126507176691,85.00147205752378
0,-35.60063095550218,-93.42867947551842
0,23.57924385347225,-76.0018276101462
1,-96.78908084910766,-18.73924306725631
0,40.85641977305545,40.062554188965805
1,45.55320733527816,76.71403293829744
0,18.400612020929174,-75.675232033778
1,72.34100991345917,91.90278918634735
1,21.405946704166197,68.25157194789819
0,17.02328038164434,-71.32244849142558
0,19.910020635828914,-95.83607831538423
1,-11.15005448121454,98.0099059295946
0,18.17195686016464,10.334465398076432
0,68.74080025448151,46.83946792084171
0,-83.59037921901651,-91.14050596571077
1,24.491859730627567,66.40034892203676
1,-18.541410444790785,35.99429235982058
0,69.61735712285153,-14.35256286545588
1,-26.966783695495593,94.95844287914491
0,90.52336727438643,-75.23151822784983
1,44.45894338436801,66.32952983385488
0,73.8685092136493,-19.708841326879906
1,-20.189979609874698,33.3364152017939
1,-0.5072509812711417,54.25808615070679
1,-78.19906702178679,29.939691100248524
1,-74.79050148783621,-61.68764085387677
1,50.85333117820247,86.69062740554111
0,89.95377230277509,-54.19258699189302
1,-21.401006878118253,34.22272239917092
0,5.287166781997541,-70.78841616834472
1,-83.67666727266663,-65.29807487018095
1,-65.8352695244562,-14.246226684997083
1,64.04123092043892,81.25246779569088
0,27.03810413417355,-92.23868125590673
0,83.05258212121967,-36.9438137255816
0,19.517907211452325,-20.91045274999081
1,-5.787190284942525,20.590052629678567
0,86.61125628643882,19.671931273814707
0,6.331936009356781,-27.716477624329954
1,1.3203455537385196,48.47017508583963
1,-65.28282918475156,-8.521563173006612
1,-44.67940665330996,54.97598617363127
0,15.443156997483683,-94.82060232121567
1,-8.945227601088874,5.131415841503099
1,-16.101459044994115,76.0986480690162
0,48.51440393951336,-48.75674015403095
0,-45.466523336026235,-91.1478377710261
0,36.91058741202846,30.446857286443787
0,-17.548163640068722,-84.23848379680922
1,-14.149407203616988,48.48633074007819
1,-78.6738389382775,-48.04705799802489
1,-21.296091654567874,41.171146158816185
1,-93.11525297960405,52.8426683626021
0,-85.4689138068057,-86.17973772172284
1,-94.86160587198475,-80.21047874910002
1,-22.86465515518914,66.06616880212687
1,-51.387297201070695,52.428974128010054
1,-26.684357899241434,78.71610422927387
1,1.4229433932826225,65.12118942287816
1,-86.39048548950174,7.782249927326475
0,95.19025583528153,-71.84660622986989
0,73.04893176425989,-5.38009704765345
1,-99.70029711146495,-0.1752916268394955
0,58.691083914964395,17.76933916514227
0,49.16121024747909,-25.291465213949664
0,65.47945631305129,-65.66934749732192
1,87.84479905242071,89.8131281582854
0,95.67175580015854,-18.370584351040264
0,49.43411502306225,-90.15778102480962
1,-44.49950967722018,86.85753632197128
1,-52.31783151988283,23.042118226630933
1,7.623778387791333,74.78251332031053
0,-55.45261797447758,-98.53890418215532
0,73.63119126489136,57.88212004111287
0,96.94685669302316,58.54419576918119
0,56.03286261640804,18.709738637679777
1,-41.1483663104075,58.58348775963523
0,33.07544310746175,-44.70308383344053
1,-6.016108831481631,30.893962980804588
1,-61.917445342499875,-19.753922369892948
1,-20.33529759420118,-19.442064465093708
0,30.303268403584184,4.047461087908317
0,4.882567812678602,-79.26733778871558
1,-65.40865735763074,7.41527740353294
0,-73.9204337936173,-93.49066868355658
1,21.249506355702536,38.67378843205523
1,-90.67232968016003,-36.80476492046081
0,87.16042864519616,-8.323813552186138
0,15.884945039469372,-48.75423847934564
1,-97.5819139194784,92.93176091728944
1,-61.64273819660031,-9.592703829610414
1,-87.02598643405928,-31.097477794335248
0,-0.298595017950106,-93.60404595710428
1,-54.33381843518681,11.101075456417547
0,91.88119012651998,-36.48520267495115
1,-76.35400320906982,87.03938451390968
0,4.018812079637456,-69.50867898748194
0,16.623419644870864,-30.253951501587835
1,67.02730109576149,78.1616761657703
0,50.362059304596784,-32.51234806189207
0,55.97897267388569,-5.332854809021043
1,-80.61327571588095,-51.40765391020135
1,55.70662108854364,68.92038201079492
0,76.31904495678899,19.517079545067205
1,-99.26903280032882,68.40233207580079
1,-89.83832940305618,-40.61479655551074
0,53.90844431373017,-6.649361221030944
1,-66.77452265315048,-37.43638058965131
1,54.82889749572362,88.89484018042111
1,-98.16293951277197,-29.48890868813973
0,70.72856033732842,-69.49751566212063
0,-41.78150274055352,-69.60829830571831
1,-99.52670602204832,27.127288020086013
1,-63.001066514701655,74.33437738189241
0,43.38501562627377,-81.52708646468594
1,-60.128485165575206,-55.53427474834412
0,44.39236143708618,5.8960116939114755
0,53.79685248463261,15.820971284690472
1,-11.207657949790104,-5.294906517581396
1,59.90190647235437,90.31306145669697
0,41.80044171997258,-32.31400610896344
0,85.1030045815281,-69.81439657463548
0,18.30537383755275,-18.801945336801396
1,-35.29769020202056,-16.92387046933557
1,78.64432369167247,83.86894812995263
1,-82.62076691004762,-26.354412134342112
0,93.7860026760159,34.20737923529151
1,83.87747486115117,99.98044107254015
1,50.4615345911389,51.6492007178293
0,95.72692998500935,51.95683383920431
1,-69.0202767303928,-45.4117178753628
1,-7.91574819942214,61.03762763337295
1,6.5294690582595365,41.71198180709638
1,-61.1528409231475,74.03476949870517
0,22.010821568973142,-76.01418343714627
0,44.51711289560603,-80.75844642791843
0,15.777181348102957,-46.16034964766018
1,15.683968914077212,95.44891474791498
0,38.08860506992238,-54.214435034134546
0,6.698388791525176,-81.87775443342716
0,29.591175050188383,-70.22957674167458
0,-42.019186788244056,-86.58262357805529
1,-69.38422525493313,-26.965664267748537
0,15.534476952469419,-98.1067627509295
0,74.95411817315096,-60.62135635721824
0,-10.752560651499834,-37.78261102636877
1,34.62529374668429,74.99894970767195
1,52.984353597095236,67.42844439734125
1,15.551493361999945,41.80730642098629
1,-88.48758420570067,5.810365413155864
0,35.10290829634323,-36.62192091384853
0,77.45968025600703,35.97315888496672
0,-77.04250592856957,-99.20805240983783
1,-18.94771898636148,97.77791395601392
1,-28.064369098573465,61.021781197347394
1,-6.720456319602391,23.3532205343067
1,-39.667336290529875,-31.83446841973958
0,14.36582287310506,-27.54590515114876
0,47.920388916506084,-82.04618881709223
0,53.832506235653454,-42.374402953679976
1,-68.12778135800698,75.83933171921967
0,-40.33302817610369,-51.79873022393318
1,-96.36469283131785,75.26811812882087
1,-16.873884279944036,49.69900374520938
0,81.52731442134808,-61.16948015647359
1,19.667831305370825,69.84990524216576
0,45.46507244376684,-69.62309186701884
1,-57.81007084059113,-29.840762388020153
1,-73.60275109940272,40.471916464976886
1,-92.84087124466068,18.459476025235716
0,-31.285093587976377,-71.69185580229451
0,-38.0696406970074,-52.257732317607996
1,-77.59002323628799,-17.00835673500491
1,-11.580329728312933,33.79548963929096
1,-98.38482810097165,-79.25657325224321
0,-49.18345716633736,-70.03845735384095
0,7.4947121908914625,-29.263677262644833
0,10.992943528456863,9.167971313114307
0,71.4784178691221,-58.30732434442352
0,63.02559804637997,24.49271868975886
0,38.512060130502846,-2.9610832472956474
1,-16.423058497355896,-1.4192754321998677
0,-4.707171073346444,-88.36205524588667
1,-46.84019629512876,78.9924710760854
1,-23.931796724048482,4.87278251898509
1,12.652554707566011,63.211657267423305
1,-94.32147982736703,84.73464359043385
0,59.502902437643655,-19.08046930554974
1,-53.08742414001437,84.79438614993612
1,-99.76796178249197,-52.619668188564425
1,-86.62563661029385,-1.9037963064070311
1,-19.090374229017087,37.07247250146901
1,-52.34954632533804,31.512797990104048
1,-66.37008612198503,41.784014027426764
1,-65.62962839082971,55.977091822494856
1,22.339408010246743,53.032192983457236
1,-38.32016272062238,25.833856384632668
1,76.44204038684933,98.58599170860612
0,11.852875747857311,-49.22646219493802
0,96.97199119851035,-74.0193135237225
0,37.263311129005274,-49.62788137613008
1,-15.012985869636935,90.8436721540424
1,64.13063603398797,86.71301800116109
0,36.118561058307876,-20.427145845479828
0,91.34155171808388,-51.20847163577642
0,99.94031288779044,86.24685669322662
0,55.301214288559436,-7.29247889817313
1,-38.75073192076859,-36.33825352174169
0,26.2967168408927,-18.81297121669496
0,11.955214355894796,-79.18400343300888
1,-51.00465312011575,-19.834851440456276
0,84.58998732837907,35.83902060524147
0,-37.2329563883776,-68.35295431439576
0,86.01996748637936,76.01543226924008
0,68.01710575264681,41.09557577013965
0,43.8547336123753,-59.692347626187406
0,-40.22592207628046,-52.96145599072477
1,-85.03507376155012,6.7213263877347345
1,-51.600554591135975,99.39812800789761
1,-62.161557970924065,97.50747634385462
1,-67.92522304378559,91.81536631587713
0,70.46377106064628,-73.14653152945627
1,-71.89130726314828,-5.554827046719083
0,18.3091616105999,-8.941347973108478
0,66.39442759668518,-0.8433469171529566
1,-93.84501475646722,-88.16389201551084
1,-30.743050703595486,42.61137334387266
1,-21.286606341288987,-6.405191715079027
0,2.7925253116164868,-4.576118551841816
1,-76.84509080352339,47.57306710455978
0,-25.90807126258477,-31.536771911415457
1,-44.270996673438034,18.263538998854585
1,-22.98336904380278,-22.29599176758923
0,54.91172240481254,-74.21197195611859
0,49.44540012419384,-6.511600086797074
0,15.748272965924997,-91.29274237003602
0,44.0710506633736,-12.16944430646356
0,83.50733634927704,17.766453470660764
1,-63.55399947573057,56.432479273135186
1,-94.012936352723,5.45920440157532
1,33.57962906899871,80.97624667036538
0,-8.811229463414904,-45.60914196273327
1,-92.27039616900667,88.8155268368262
0,6.575393596178003,-29.553432444420253
1,57.636306397587504,89.22876781439294
1,-64.59226460034526,72.10657674559963
0,58.95058608768363,-0.3051026373757537
1,-64.54299951799318,48.25970108936758
1,0.9592138868648163,49.24124165683628
1,-15.651088056777866,61.395871823299586
0,92.68513011415851,-11.985164986496216
0,-17.593822557925833,-80.08765031004181
1,-35.708037181576486,54.907672922118195
0,-7.021821454100817,-63.77626405211443
0,66.06495708722127,-44.22962709779401
1,17.89574804638383,66.55436040603385
1,-90.26919021534097,-24.247790549106114
1,24.877502707712267,53.62636455615677
1,16.0885659440587,75.02278070701436
0,-1.2159276762963884,-3.390010431373568
1,-41.44233867063083,33.46186042591967
1,-76.52642638703179,-74.01952588776257
1,31.710251655004782,61.95431619940243
1,-70.72576745183846,-69.34558389038985
1,-35.717329319497026,56.709758532146424
1,-25.20310641574619,-17.095874464846133
0,31.874447968941467,16.679573461664617
1,-43.18004822345609,85.30233027070375
0,90.66666753406753,3.0366000907274184
0,-4.777403345197982,-9.503585830217304
1,-70.9865099532307,9.305056633591875
1,-55.11966769827394,76.98373461321415
0,18.70506044908271,-47.44805617114864
1,-84.79202923895748,-46.40609405162843
1,-52.68667641988456,-6.7758478523566055
1,-17.720642548759116,65.43196350038204
1,-35.87036822668486,72.56864762050873
1,-62.502031628939925,-10.640402666810218
0,87.88197926063259,-3.355203379508964
1,-65.60225716902858,-61.240026014614244
1,-25.893834442430077,50.45049707308914
0,90.16528944076234,-78.44108097440204
1,-76.3298742587035,7.698592016378498
0,-4.124598168890131,-81.01125167391993
0,71.19993823161985,-53.27406499177862
0,11.107434819912015,-11.704602999588758
1,-75.11185275443569,-56.67420707150228
1,47.591395600315536,65.47541681752455
1,-10.75394987902061,22.931207847344808
0,54.08578960729133,44.93902188903809
0,-56.74583936477784,-91.6374510652493
0,-87.65035856574335,-89.95886540379634
0,36.28322228962148,-3.596279552807573
0,95.34777099855268,-72.20915820052099
0,4.872329052325867,2.2208764662178027
1,56.48237343415724,69.33292851870411
1,-93.70111995479174,-11.42465576671718
1,-66.17060901013411,36.292889692720905
0,53.06161426586803,21.933866459242694
0,4.97464630432134,-66.59961605421589
1,20.79087053146138,82.61666722674633
1,88.93509781320182,95.61407792316709
0,-33.49558356564728,-80.2073337039642
1,-54.956792103968596,-51.07381975169349
0,-17.814398182260604,-70.73026183585642
1,-14.568979433554773,52.782783045696334
0,36.03836290894543,-40.205433469763484
0,68.69381516247074,-89.16192065396034
1,49.79821780504062,63.51324831878537
1,8.823706295723198,63.477196426119065
0,74.95861605153445,-19.584051924335782
0,92.19595807424847,49.43563922846397
1,-68.35954959150644,-26.09813885465016
1,-63.61824536308216,-36.09360606989569
1,8.72495369761242,61.042601838838834
1,-25.46796256612123,28.917364855605285
1,-71.78766423663345,64.54739066213261
1,-25.036246056999502,95.27634904801332
0,0.6950509457975329,-94.18577037070412
0,13.199474893071809,-15.080419179279133
1,-9.946942841064171,55.370576510409705
1,-11.384754674037964,62.52281395205719
1,35.21860211965668,77.29025680726261
0,44.70508866563151,20.496625298035596
0,37.86371585649243,33.53512624701449
1,-50.659004664531636,-15.506528352544066
0,-35.362757522082205,-45.5804234726064
1,18.581908544044666,72.40459079112063
0,12.103339256557533,-80.32872084540092
0,-20.68568984644523,-91.69693718695014
0,49.65293103664368,35.35377866504632
1,9.847199757881512,63.27261107506436
0,82.39344148155908,57.01997090245044
0,30.566509261803276,-87.16169679454035
0,-19.445567059089157,-59.19636884215791
1,-6.356729569442905,40.016072113350276
0,71.93164180328867,30.237378254284465
0,20.644293022558372,-20.421005657358563
1,-95.48635176855605,2.308396676068483
1,-52.93223651403531,42.21933710139129
0,67.46593228583825,-72.83012218041179
0,-42.27174963510709,-79.09893758948625
1,10.540106958761243,76.89688364870156
1,-73.20185498430263,43.56699388829392
1,-60.554725349493644,57.676220718621835
0,96.44958959085454,-33.66575598371249
1,54.2943226284325,98.20052282719911
1,-40.96762513186749,39.55586980011367
1,41.06307084257105,85.98570488125077
0,77.79561557671332,71.91415199020102
0,-44.68625944180795,-70.642098003585
1,-2.5697633719719164,11.131454261801224
0,94.8276998016739,15.94466408898343
1,-10.865779673770561,-5.383404230473829
1,50.10869369069303,54.60961721033527
1,-15.707128503010708,0.87911061088694
0,-42.165689252529326,-65.34744769001937
1,-55.25302302053405,80.03579504153933
1,-15.284021911043538,35.851192076911644
1,-76.18504639618087,0.3641903231012833
1,-93.82652937219045,-17.79427497275921
1,-57.18583350230726,30.245409731764198
0,12.040707804209376,-95.51437832863266
0,87.67185846581506,44.777370864518446
0,4.898267327556113,-4.2442537413744645
1,-1.6820470097539442,88.38480744413815
0,83.44992930697151,27.307494760455526
1,-41.900025441377984,11.189019172831067
0,71.92571831770113,-40.04844933150604
1,-23.892146871948498,19.224258258053254
1,10.87180854646472,13.688553123769978
0,94.43068105432434,36.08568335539121
1,-95.62904423279075,38.489872043339346
0,38.61565583007459,-13.292210457348503
0,87.97874718392146,0.09704268769428381
1,-49.777528199015485,42.66308143520979
1,-37.85137336843849,41.849451053532704
0,1.7658684089751233,-89.83506279170751
1,27.41342374265072,96.19182835311793
0,-51.93005640530019,-52.460925028693886
1,-49.741697550602915,32.28424376540019
1,-59.2478113224322,11.765242502124963
1,15.063032201812248,33.02153605760881
0,97.3664374181528,-0.1480538180128832
0,-22.691991580151296,-91.23178625525492
0,37.548825602724605,10.534323197690341
1,-50.240903915271026,89.92171758252442
0,96.2163246025165,59.30622656165676
0,-18.714852966652145,-41.07797278474594
1,63.00309379913219,88.67409354041641
0,85.14894632885509,-1.0453652288472597
1,-85.76955136869239,37.72673005016895
0,93.64067811881941,-88.42755401430861
0,-22.695564316207424,-96.08185109726296
1,-9.699218295710011,38.15448880786596
1,-61.69941249327524,77.8761440578547
0,88.97959462952997,83.5574782206321
1,76.70882162370796,85.45623679358289
1,42.18664939856782,80.6345490101233
1,-86.93030098979085,-69.88114339881697
0,41.40335765565564,-8.64076759114269
1,-67.24034175215898,-64.1081721292579
0,40.51208333609685,-80.5542827156836
0,5.754547955765531,-6.172768455020588
0,25.52838012035599,-50.82150976733715
1,-70.29365432304093,35.494890257517994
1,-80.84343186103915,17.071544929423027
1,-0.7155001954383096,31.124606651579057
0,-78.0363133489735,-93.25231591065
0,-12.280367788900293,-47.520563317557944
1,-34.11759900308343,-2.492175807586875
0,-43.83234568795986,-82.00056894767553
0,57.939838994622136,38.859243261497625
1,28.24978790379643,36.475843466880576
1,24.677718995947288,76.60912334970917
0,68.51306868231285,-51.30911822019235
1,-26.773981750944984,-6.347714124733557
0,50.87602766492719,43.905974802515004
1,49.80289307167746,83.20509464302899
0,6.398484688766331,-31.48675448792868
0,13.593331647246316,-5.582116233468469
1,-41.21204706798633,60.13305555988438
1,-44.240004512894984,46.877429997788
1,-21.7225676194235,24.31460952145305
1,-60.45231220021265,-15.887215063484689
1,-93.8720062456763,46.434237314990355
1,-81.91615002435873,54.63986107649305
1,-52.206644505670766,37.28603122600006
0,35.082813947961085,-32.85305826949573
0,85.25372506276102,-67.1210160037755
1,37.00747920665367,81.15999522918597
1,72.95616943216578,97.18051818791312
1,-82.64852665764614,-20.215140025936165
0,37.141432888514714,-80.1162366172993
1,-69.10451357659568,-39.76965874060821
1,-50.45067661354678,62.666103241981574
1,-8.60266373268918,38.49658560593235
0,70.95952292719008,-29.227715623574582
0,97.14670332708198,-49.280646722181444
0,-38.701154361210534,-86.72324062885816
1,6.737125898631291,57.24945472442346
0,26.320804142628845,-82.13534856865208
0,59.77326039817686,-29.174263258312024
0,26.533265041529617,-26.558462824081715
0,83.56015285551939,-40.67819207987908
1,0.28010920971948394,57.76395965022283
1,-59.13360048200478,-18.705263231117513
0,-9.335953088856243,-51.63965214500086
0,22.996379792977265,10.693339256935516
0,-0.49607434535576544,-24.23319248752793
0,91.4121496040446,-80.2516402980502
1,-4.568046896670893,94.15053684075255
1,-82.99829942918078,37.372732523395854
0,90.25119399732975,-38.40630190622358
1,-50.141177859623824,21.888154492067542
0,73.969814453872,72.73845037714187
0,1.4357763356761808,-4.760707024930184
0,74.68797031806628,70.20732278347435
1,-61.312089233560926,8.877265014943376
0,6.100252775872804,-2.1210950169843414
0,78.5906666908603,18.329903088032466
1,-54.00421136671645,42.862663318101625
1,49.333597660338455,91.53272851405251
1,41.317667898027054,89.65218349349902
1,-28.606268825375267,16.77566273586892
1,-92.84574369909089,-6.662324346861965
0,90.3491199946402,-45.3936171546252
1,-89.65238666778346,26.564760220264418
0,7.872763374844553,-52.22360408613645
1,-1.6769251944419636,10.893825552109021
1,-48.03708305265031,-32.74680582147877
1,-60.781994740298614,48.69601268940829
1,-40.556850863871084,81.16149520591816
0,28.54378749399288,-73.92426443658194
0,51.4440812322363,-24.23026242402331
1,-13.227856892717142,-6.081611335882343
0,61.09033617235076,35.375694413445444
0,83.26615017865683,-24.932653729542082
1,4.25557863214388,45.41891058504211
0,75.50603793375879,56.7702274854247
1,-59.17272514113658,-6.98676895407371
1,-78.07318186037604,-46.44914129389615
0,44.63889690996939,32.29810116242521
0,19.458633187459924,1.4485283305468073
1,-64.32739016538056,-23.085208483173943
0,9.302569778485875,-61.04403384467416
0,98.40638935819064,73.20232402720524
1,-51.55560626097817,-37.59613809216138
0,93.03805891769022,-16.432275825853154
1,-48.58247334958645,75.16086425067436
1,55.692406418720765,78.04559606691217
1,-56.655493070613886,8.393566047448914
0,-2.357510949886432,-9.357836996049812
0,56.021419023917446,-34.534293660675644
0,97.93707463026044,-6.511155234870586
0,90.24796275009794,61.74096963281147
0,35.66240193948113,25.65350789247111
0,-60.88049922116217,-86.95082024511795
1,-59.29326851949577,-15.168942884830798
0,62.74884815489477,24.52467389886202
1,-46.67609144250873,-45.41841288016633
1,-61.49238236831278,-42.53011961960351
1,-84.23073090606769,15.135404941859989
0,-80.82521263597022,-82.91434494962438
1,33.96556590204622,52.76193225043119
1,-98.376404756961,-18.561250245505548
1,-66.72308455564306,85.00568214728034
0,80.31350620309976,45.82408687027407
0,67.70680087987327,-43.05218391191443
1,-82.54722608119,41.923510488464586
0,83.76781815362838,-45.80407379608518
0,-41.43325765114205,-76.37928213863654
0,87.68744731883521,-23.2014864458951
1,-33.51843138248174,90.19277879626682
1,4.929211076031123,90.74411200835343
0,85.27510456145919,-28.465322418653273
0,-48.99924053712612,-60.1185978959478
0,49.922942298927325,-16.32442663420926
0,5.35474917083269,-83.29555436602594
1,-95.24869131616968,13.9082064151836
0,86.69819262821483,-6.404771285542395
0,90.61689178978011,-84.10064844786802
1,-12.707001315333827,42.564700212007324
0,73.94082522700447,-12.845793202711775
1,-58.083758262690075,45.31465277474379
1,4.168275244985395,34.613294874669776
0,93.69108600318407,-82.35834042241537
1,-58.51515705057251,-6.315651526356959
0,25.441730128420588,-45.03986048855069
0,-9.921232262474362,-61.5713871105872
1,-43.09807407909574,2.683747010206744
0,-43.735698983954244,-46.69609970459783
0,30.007094490793207,-27.173706588425688
0,72.43051152623218,-51.522783312299225
0,73.75421497990104,-32.677186415107684
0,49.065943025143156,-29.872337582739476
0,78.42069605722295,-90.57887914690266
1,-68.49668555695163,-40.309225875286316
1,-8.871713507457542,5.407824044716605
0,50.21532114229413,31.9849147931007
1,19.521741135242678,81.85144980519615
